date,no2,so2,pm2_5,pm10,o3,nh3,no
2021-05-02 13:30:00,0.41,0.9,40.3,48.3,118.73,0.84,0.05
2021-05-02 14:30:00,0.46,0.92,34.32,41.18,115.87,0.84,0.05
2021-05-02 15:30:00,0.76,0.98,31.38,38.06,108.72,1.81,0.06
2021-05-02 16:30:00,1.24,1.07,30.74,38.08,100.14,3.33,0.06
2021-05-02 17:30:00,1.82,1.15,30.86,38.84,91.55,4.5,0.04
2021-05-02 18:30:00,2.49,1.27,31.44,40.54,83.69,5.64,0.01
2021-05-02 19:30:00,3,1.46,32.2,43.1,74.39,6.84,0.0
2021-05-02 20:30:00,3.26,1.65,32.87,45.65,70.1,7.66,0.0
2021-05-02 21:30:00,3.43,1.77,33.87,48.48,66.52,8.36,0.0
2021-05-02 22:30:00,3.51,1.79,34.54,51.08,60.8,9.5,0.0
2021-05-02 23:30:00,3.98,1.62,34.27,52.06,54.36,10.51,0.0
2021-05-03 00:30:00,7.8,2.12,34.85,53.12,44.7,11.53,0.0
2021-05-03 01:30:00,14.57,3.37,39.47,58.49,34.33,12.41,0.0
2021-05-03 02:30:00,17.31,3.99,47.69,65.46,32.9,12.54,0.0
2021-05-03 03:30:00,10.63,3.58,51.74,65.03,49.35,11.15,0.0
2021-05-03 04:30:00,5.66,2.89,51.8,62.82,59.37,10.51,0.0
2021-05-03 05:30:00,4.5,3.01,52.47,63.16,59.37,10.64,0.0
2021-05-03 06:30:00,6.77,5.25,54.21,66.05,52.21,11.15,0.01
2021-05-03 07:30:00,11.14,10.61,55.54,69.61,43.99,11.65,0.66
2021-05-03 08:30:00,12.17,15.26,53.14,68.65,50.78,11.27,2.26
2021-05-03 09:30:00,5.44,9.89,26.01,34.83,70.1,5.83,1.15
2021-05-03 10:30:00,1.89,5.25,19.43,26.66,87.26,3.8,0.33
2021-05-03 11:30:00,0.75,2.27,14.8,20.93,85.83,2.79,0.13
2021-05-03 12:30:00,0.42,1.04,14.1,19.14,82.97,1.96,0.08
2021-05-03 13:30:00,0.38,1.09,17.57,22.47,86.55,1.44,0.06
2021-05-03 14:30:00,0.43,1.31,19.89,24.85,90.12,1.27,0.07
2021-05-03 15:30:00,0.51,1.54,21.9,26.92,94.41,1.19,0.06
2021-05-03 16:30:00,0.64,1.73,24.15,29.45,98.71,1.19,0.05
2021-05-03 17:30:00,0.87,1.85,25.38,31.08,100.14,1.39,0.03
2021-05-03 18:30:00,2.21,1.94,25.21,33.11,88.69,3.64,0.01
2021-05-03 19:30:00,3.94,2.12,24.93,37.26,73.67,6.46,0.0
2021-05-03 20:30:00,4.93,2.24,25.18,42.2,64.37,8.36,0.0
2021-05-03 21:30:00,4.71,2.38,25.71,47.1,61.51,9.37,0.0
2021-05-03 22:30:00,3.86,2.68,27.65,50.73,67.23,9.5,0.0
2021-05-03 23:30:00,3.47,3.28,32.54,54.28,80.11,9.12,0.0
2021-05-04 00:30:00,4.03,5.6,41.22,58.7,98.71,8.23,0.0
2021-05-04 01:30:00,5.01,7.27,49.92,65.15,105.86,8.11,0.0
2021-05-04 02:30:00,6.08,7.99,56.86,70.7,103.0,8.49,0.0
2021-05-04 03:30:00,5.74,7.57,58.86,70.73,101.57,8.49,0.0
2021-05-04 04:30:00,4.5,6.74,57.2,67.54,101.57,8.23,0.0
2021-05-04 05:30:00,3.56,5.9,54.21,63.53,100.14,7.54,0.0
2021-05-04 06:30:00,3.68,5.84,50.44,59.38,94.41,6.84,0.0
2021-05-04 07:30:00,4.84,6.62,48.1,57.98,84.4,7.16,0.11
2021-05-04 08:30:00,4.88,7.63,48.34,59.04,84.4,7.6,0.39
2021-05-04 09:30:00,3.38,9.06,40.84,49.35,90.84,6.21,0.39
2021-05-04 10:30:00,2.1,8.35,39.81,47.74,104.43,5.7,0.26
2021-05-04 11:30:00,1.54,7.33,43.06,51.01,118.73,5.51,0.18
2021-05-04 12:30:00,1.14,5.31,38.93,46.07,117.3,4.56,0.14
2021-05-04 13:30:00,0.87,3.37,31.64,38.13,108.72,3.48,0.1
2021-05-04 14:30:00,0.81,2.38,27.16,33.73,105.86,2.95,0.09
2021-05-04 15:30:00,1.46,2.27,27.06,34.8,103.0,4.05,0.13
2021-05-04 16:30:00,2.53,2.68,30.56,40.82,100.14,6.33,0.17
2021-05-04 17:30:00,3.68,3.1,34.19,46.59,98.71,8.36,0.12
2021-05-04 18:30:00,4.97,3.58,37.42,52.6,94.41,11.27,0.02
2021-05-04 19:30:00,5.66,3.64,39.99,57.57,80.82,13.3,0.0
2021-05-04 20:30:00,5.57,3.31,40.01,56.83,68.67,13.68,0.0
2021-05-04 21:30:00,5.23,2.95,39.04,54.53,62.23,13.43,0.0
2021-05-04 22:30:00,5.1,2.71,38.66,54.12,57.94,13.43,0.0
2021-05-04 23:30:00,5.27,2.38,38.97,54.64,54.36,13.43,0.0
2021-05-05 00:30:00,5.48,1.94,39.64,55.06,48.64,13.81,0.0
2021-05-05 01:30:00,5.91,1.54,40.44,55.97,40.41,14.57,0.0
2021-05-05 02:30:00,7.03,1.28,40.72,56.1,31.11,15.33,0.0
2021-05-05 03:30:00,8.14,1.25,40,53.58,26.11,15.58,0.0
2021-05-05 04:30:00,9.08,1.27,38.34,49.36,25.75,14.69,0.0
2021-05-05 05:30:00,9,1.18,32.68,41.33,26.11,12.67,0.0
2021-05-05 06:30:00,5.66,1.01,17.23,22.67,27.9,8.87,0.01
2021-05-05 07:30:00,3.38,0.97,9.21,13.51,28.61,6.78,0.28
2021-05-05 08:30:00,2.1,1.46,7.8,11.74,37.91,5.19,0.48
2021-05-05 09:30:00,1.32,4.05,14.55,18.24,62.23,2.66,0.27
2021-05-05 10:30:00,1.04,5.25,20.53,24.31,81.54,2.15,0.19
2021-05-05 11:30:00,0.89,5.42,25.22,28.94,95.84,1.92,0.15
2021-05-05 12:30:00,0.71,4.71,27.13,30.7,101.57,1.25,0.11
2021-05-05 13:30:00,0.62,3.61,27.21,30.96,101.57,1.19,0.09
2021-05-05 14:30:00,0.62,2.95,27.28,31.38,101.57,1.28,0.08
2021-05-05 15:30:00,1.2,2.59,27.51,33.47,94.41,3.45,0.14
2021-05-05 16:30:00,2.14,2.44,28.13,37.08,85.83,6.27,0.19
2021-05-05 17:30:00,3.3,2.41,28.63,40.33,79.39,8.23,0.15
2021-05-05 18:30:00,4.2,2.5,29.1,43.5,72.96,9.37,0.03
2021-05-05 19:30:00,4.67,2.68,30.48,47.78,66.52,10.01,0.0
2021-05-05 20:30:00,6,2.74,31.74,50.64,58.65,10.89,0.0
2021-05-05 21:30:00,6.86,2.71,32.22,51.3,52.93,11.65,0.0
2021-05-05 22:30:00,6.26,2.62,32.94,53.09,51.5,12.03,0.0
2021-05-05 23:30:00,5.44,2.44,34.21,54.76,52.93,11.91,0.0
2021-05-06 00:30:00,9.77,4.95,40.26,59.54,52.21,11.65,0.0
2021-05-06 01:30:00,18.85,9.66,51.23,70.54,42.2,12.16,0.0
2021-05-06 02:30:00,12.34,6.2,38.91,51.76,46.49,9.25,0.0
2021-05-06 03:30:00,3.26,1.31,13.57,18.12,45.06,5.32,0.0
2021-05-06 04:30:00,1.82,0.51,5.66,8.33,36.12,3.99,0.0
2021-05-06 05:30:00,1.74,0.41,4.11,6.61,31.11,3.42,0.0
2021-05-06 06:30:00,1.84,0.41,3.8,6.48,28.25,3.2,0.01
2021-05-06 07:30:00,1.89,0.54,4.04,7.17,28.25,3.58,0.17
2021-05-06 08:30:00,1.59,0.75,4.75,7.89,36.12,3.71,0.38
2021-05-06 09:30:00,0.96,1.82,8.65,11.21,65.8,2.0,0.19
2021-05-06 10:30:00,0.72,3.1,12.87,15.4,82.97,1.31,0.13
2021-05-06 11:30:00,0.65,3.67,16.06,18.64,91.55,1.14,0.11
2021-05-06 12:30:00,0.57,3.43,18.71,21.32,98.71,0.84,0.09
2021-05-06 13:30:00,0.54,2.83,19.34,22.09,100.14,0.78,0.07
2021-05-06 14:30:00,0.56,2.38,19.01,21.96,98.71,0.9,0.07
2021-05-06 15:30:00,0.74,2.03,19.09,22.62,95.84,1.54,0.08
2021-05-06 16:30:00,1.07,1.77,19.47,23.83,92.98,2.47,0.1
2021-05-06 17:30:00,1.56,1.57,19.44,24.63,87.98,3.23,0.09
2021-05-06 18:30:00,3.98,1.76,20.46,29.78,69.38,6.9,0.04
2021-05-06 19:30:00,6.34,2.24,22.62,38.34,50.78,10.51,0.0
2021-05-06 20:30:00,7.2,2.44,24.41,44.52,44.7,12.29,0.0
2021-05-06 21:30:00,7.88,2.5,25.95,49.86,43.27,13.17,0.0
2021-05-06 22:30:00,9.08,2.56,27.71,55.55,36.84,13.55,0.0
2021-05-06 23:30:00,9.17,2.24,27.53,53.72,29.68,12.79,0.0
2021-05-07 00:30:00,4.24,1.48,17.88,28.03,48.64,7.41,0.0
2021-05-07 01:30:00,3,1.01,12.25,17.55,45.42,6.46,0.0
2021-05-07 02:30:00,2.44,0.57,5.98,9.25,31.83,5.51,0.0
2021-05-07 03:30:00,2.21,0.35,2.87,5.51,20.92,4.05,0.0
2021-05-07 04:30:00,2.06,0.3,2.51,4.93,18.24,3.23,0.0
2021-05-07 05:30:00,2.04,0.3,2.77,5.2,17.88,2.69,0.0
2021-05-07 06:30:00,2.19,0.36,3.1,5.82,17.7,2.6,0.01
2021-05-07 07:30:00,2.08,0.48,3.46,6.69,18.24,2.98,0.3
2021-05-07 08:30:00,1.65,0.61,3.81,7.18,23.6,3.39,0.62
2021-05-07 09:30:00,1.11,0.57,3.77,6.53,37.91,2.69,0.36
2021-05-07 10:30:00,0.75,0.57,4.3,6.79,51.5,2.34,0.19
2021-05-07 11:30:00,0.59,0.6,5.12,7.42,61.51,2.19,0.13
2021-05-07 12:30:00,0.44,0.57,6.47,8.69,66.52,1.68,0.09
2021-05-07 13:30:00,0.4,0.51,7.87,10.46,68.67,1.44,0.07
2021-05-07 14:30:00,0.43,0.44,8.63,11.58,70.1,1.49,0.07
2021-05-07 15:30:00,0.52,0.42,9.08,12.38,71.53,1.68,0.06
2021-05-07 16:30:00,0.72,0.44,9.38,13.1,72.24,2.03,0.05
2021-05-07 17:30:00,1,0.47,9.59,13.92,71.53,2.41,0.02
2021-05-07 18:30:00,2.34,0.78,10.36,17.62,65.09,4.69,0.01
2021-05-07 19:30:00,4.33,1.27,11.89,24.76,54.36,7.79,0.0
2021-05-07 20:30:00,6.51,1.68,13.85,32.14,45.42,10.26,0.0
2021-05-07 21:30:00,8.4,2.09,16.19,40.02,39.34,11.91,0.0
2021-05-07 22:30:00,9.08,2.5,18.32,47.47,37.91,12.41,0.0
2021-05-07 23:30:00,10.11,2.68,18.66,47.79,35.76,11.78,0.0
2021-05-08 00:30:00,8.74,2,13.84,33.36,32.9,10.01,0.0
2021-05-08 01:30:00,5.01,0.98,7.4,16.1,30.04,7.92,0.0
2021-05-08 02:30:00,3,0.53,4.03,7.39,25.39,6.78,0.0
2021-05-08 03:30:00,2.59,0.42,3.03,4.84,20.39,6.02,0.0
2021-05-08 04:30:00,2.66,0.4,2.91,4.53,16.63,5.64,0.0
2021-05-08 05:30:00,2.68,0.4,2.92,4.56,13.95,5.0,0.0
2021-05-08 06:30:00,2.61,0.4,2.82,4.58,12.52,4.43,0.02
2021-05-08 07:30:00,2.08,0.46,2.58,4.59,13.23,4.31,0.33
2021-05-08 08:30:00,1.44,0.51,2.36,4.28,19.31,4.12,0.53
2021-05-08 09:30:00,0.83,0.48,1.73,2.75,36.12,2.28,0.19
2021-05-08 10:30:00,0.56,0.53,1.84,2.68,49.35,1.74,0.11
2021-05-08 11:30:00,0.46,0.51,2.21,3.04,56.51,1.65,0.09
2021-05-08 12:30:00,0.37,0.43,2.78,3.68,60.8,1.46,0.07
2021-05-08 13:30:00,0.34,0.37,3.41,4.47,64.37,1.27,0.06
2021-05-08 14:30:00,0.34,0.35,3.82,5,65.8,1.27,0.06
2021-05-08 15:30:00,0.46,0.38,4.44,5.96,65.8,1.66,0.07
2021-05-08 16:30:00,0.7,0.45,5.15,7.24,66.52,2.44,0.09
2021-05-08 17:30:00,1.07,0.52,5.78,8.45,65.8,3.14,0.09
2021-05-08 18:30:00,1.5,0.57,6.09,9.45,62.94,3.67,0.02
2021-05-08 19:30:00,1.69,0.65,6.35,10.48,60.08,4.18,0.0
2021-05-08 20:30:00,1.84,0.74,6.73,11.31,60.08,4.69,0.0
2021-05-08 21:30:00,2.04,0.81,7.08,11.34,62.94,4.94,0.0
2021-05-08 22:30:00,2.14,0.82,6.5,9.77,63.66,4.94,0.0
2021-05-08 23:30:00,1.95,0.66,4.49,6.58,54.36,4.69,0.0
2021-05-09 00:30:00,1.74,0.48,2.94,4.37,38.27,4.43,0.0
2021-05-09 01:30:00,1.97,0.41,2.68,4.04,26.82,4.69,0.0
2021-05-09 02:30:00,2.16,0.36,2.87,4.21,19.49,4.88,0.0
2021-05-09 03:30:00,2.23,0.32,3.17,4.51,15.91,4.62,0.0
2021-05-09 04:30:00,2.19,0.31,3.36,4.68,14.31,4.43,0.0
2021-05-09 05:30:00,2.12,0.32,3.47,4.79,13.59,4.31,0.0
2021-05-09 06:30:00,2.1,0.36,3.5,4.98,13.23,4.37,0.01
2021-05-09 07:30:00,1.74,0.45,3.48,5.19,14.31,4.5,0.24
2021-05-09 08:30:00,1.29,0.58,3.61,5.27,18.95,4.24,0.41
2021-05-09 09:30:00,0.8,0.48,2.74,3.87,27.18,2.66,0.23
2021-05-09 10:30:00,0.55,0.45,2.25,3.21,33.26,2.12,0.13
2021-05-09 11:30:00,0.47,0.5,2.31,3.22,38.27,2.06,0.1
2021-05-09 12:30:00,0.38,0.5,2.2,2.99,41.84,1.74,0.07
2021-05-09 13:30:00,0.32,0.51,2.07,2.81,44.35,1.46,0.06
2021-05-09 14:30:00,0.34,0.54,2.23,3.01,47.21,1.43,0.06
2021-05-09 15:30:00,0.41,0.58,2.6,3.55,50.07,1.6,0.06
2021-05-09 16:30:00,0.61,0.64,2.98,4.18,52.21,2.0,0.05
2021-05-09 17:30:00,0.9,0.69,3.18,4.64,52.21,2.47,0.02
2021-05-09 18:30:00,2.83,1.06,4.01,8.44,43.63,7.41,0.0
2021-05-09 19:30:00,5.36,1.76,5.58,15.13,34.33,14.82,0.0
2021-05-09 20:30:00,7.11,2.53,7.22,21.32,30.04,22.29,0.0
2021-05-09 21:30:00,8.65,3.13,8.68,26.63,27.54,28.12,0.0
2021-05-09 22:30:00,10.2,3.37,10.36,32.26,22.71,30.4,0.0
2021-05-09 23:30:00,11.48,3.04,11.9,37.52,16.81,29.64,0.0
2021-05-10 00:30:00,12.34,2.24,13.02,39.79,11.62,26.09,0.01
2021-05-10 01:30:00,12.34,1.64,14.24,40.31,7.6,22.55,0.03
2021-05-10 02:30:00,12.17,1.22,15.18,38.89,4.96,20.01,0.07
2021-05-10 03:30:00,11.48,0.98,15.33,35.05,4.92,18.24,0.09
2021-05-10 04:30:00,10.11,0.79,14.2,28.5,6.88,15.71,0.05
2021-05-10 05:30:00,8.4,0.7,11.84,20.94,9.48,10.89,0.03
2021-05-10 06:30:00,4.71,0.84,5.76,8.89,18.42,6.08,0.02
2021-05-10 07:30:00,2.83,0.84,4.28,6.92,18.6,5.0,0.42
2021-05-10 08:30:00,1.69,0.89,4,6.34,25.75,4.37,0.52
2021-05-10 09:30:00,0.93,1.03,4.77,6.35,43.99,2.53,0.22
2021-05-10 10:30:00,0.71,1.36,6.18,7.67,57.94,2.06,0.13
2021-05-10 11:30:00,0.68,1.58,7.43,8.93,67.95,2.03,0.1
2021-05-10 12:30:00,0.62,1.59,7.98,9.31,72.24,1.84,0.08
2021-05-10 13:30:00,0.59,1.52,8.26,9.54,72.96,1.74,0.06
2021-05-10 14:30:00,0.67,1.46,8.45,9.82,73.67,1.81,0.05
2021-05-10 15:30:00,0.8,1.36,8.16,9.8,73.67,2.06,0.05
2021-05-10 16:30:00,1,1.3,7.69,9.67,73.67,2.47,0.07
2021-05-10 17:30:00,1.25,1.27,7.31,9.67,73.67,2.88,0.06
2021-05-10 18:30:00,3.56,1.57,8.24,15.07,60.8,7.41,0.03
2021-05-10 19:30:00,6.26,2.18,10.55,25.07,44.35,13.3,0.0
2021-05-10 20:30:00,8.05,2.77,13.26,33.48,34.69,18.75,0.0
2021-05-10 21:30:00,9.25,3.04,15.62,38.39,28.97,22.04,0.0
2021-05-10 22:30:00,9.08,2.47,16.83,37.03,25.75,19.25,0.0
2021-05-10 23:30:00,7.97,1.74,16.61,30.05,26.82,15.83,0.0
2021-05-11 00:30:00,4.84,1.3,13.58,18.83,44.7,10.39,0.0
2021-05-11 01:30:00,4.5,1.19,14.3,18.63,43.99,10.26,0.0
2021-05-11 02:30:00,4.33,1.07,15.01,19.18,42.56,9.5,0.0
2021-05-11 03:30:00,4.11,0.95,15.73,19.92,41.49,8.74,0.0
2021-05-11 04:30:00,3.9,0.75,15.85,20.06,40.05,8.49,0.0
2021-05-11 05:30:00,3.73,1.36,16.34,20.77,40.05,7.98,0.0
2021-05-11 06:30:00,3.56,4.47,22.95,28.69,47.92,7.41,0.0
2021-05-11 07:30:00,3.26,6.91,34.18,41.55,61.51,7.41,0.11
2021-05-11 08:30:00,2.34,6.38,42.52,49.92,80.82,7.28,0.21
2021-05-11 09:30:00,1.18,3.61,30.94,35.19,94.41,6.21,0.12
2021-05-11 10:30:00,1.11,3.04,24.5,28.18,98.71,6.9,0.11
2021-05-11 11:30:00,1.26,3.55,23.1,26.84,107.29,7.35,0.11
2021-05-11 12:30:00,1.27,4.23,21.13,24.43,114.44,5.83,0.09
2021-05-11 13:30:00,1.23,4.29,20.07,23.14,118.73,4.56,0.09
2021-05-11 14:30:00,1.3,4.23,19.29,22.56,121.59,4.31,0.09
2021-05-11 15:30:00,1.5,4.35,18.2,21.59,120.16,4.24,0.09
2021-05-11 16:30:00,1.74,4.59,16.57,20.04,117.3,4.31,0.08
2021-05-11 17:30:00,2.04,5.07,14.74,18.3,115.87,4.37,0.05
2021-05-11 18:30:00,2.44,5.25,14.09,18.25,110.15,5.0,0.01
2021-05-11 19:30:00,2.87,4.83,14.96,19.86,101.57,6.08,0.0
2021-05-11 20:30:00,3.47,4.05,17.65,23.05,91.55,7.03,0.0
2021-05-11 21:30:00,3.9,3.34,21.52,26.87,87.26,7.16,0.0
2021-05-11 22:30:00,3.68,2.47,22.89,27.82,85.83,6.9,0.0
2021-05-11 23:30:00,3.21,2.03,22.4,26.77,84.4,6.46,0.0
2021-05-12 00:30:00,2.83,5.13,26.06,29.85,83.69,5.13,0.0
2021-05-12 01:30:00,3.21,18.84,41.19,44.73,79.39,2.91,0.0
2021-05-12 02:30:00,6.77,31.95,57.08,60.91,66.52,1.71,0.0
2021-05-12 03:30:00,11.31,30.52,55.02,59.28,52.93,1.6,0.0
2021-05-12 04:30:00,10.11,20.03,39.11,43.2,48.64,2.76,0.0
2021-05-12 05:30:00,7.37,11.21,24.55,28.22,49.35,4.12,0.0
2021-05-12 06:30:00,5.83,6.14,16.63,20.16,48.64,5.07,0.01
2021-05-12 07:30:00,4.71,3.49,12.84,16.77,47.92,6.21,0.21
2021-05-12 08:30:00,2.64,2.15,12.06,17.14,58.65,7.16,0.32
2021-05-12 09:30:00,1.39,2.74,17.34,25.05,77.25,6.46,0.2
2021-05-12 10:30:00,1.17,3.87,23.95,32.73,94.41,5.95,0.16
2021-05-12 11:30:00,1.14,4.11,28.46,37.45,108.72,5.89,0.15
2021-05-12 12:30:00,1.03,4.23,32.03,40.81,115.87,5.0,0.13
2021-05-12 13:30:00,0.89,3.99,33.12,41.7,117.3,4.02,0.11
2021-05-12 14:30:00,0.89,3.7,34.42,43.1,118.73,3.8,0.11
2021-05-12 15:30:00,1.01,3.37,36.3,45.3,121.59,3.93,0.11
2021-05-12 16:30:00,1.25,2.95,37.65,47.09,123.02,4.24,0.1
2021-05-12 17:30:00,1.69,2.74,37.59,47.43,123.02,4.43,0.07
2021-05-12 18:30:00,2.53,3.25,38.26,49.05,120.16,5.13,0.02
2021-05-12 19:30:00,3.73,4.71,41.42,53.71,115.87,6.27,0.0
2021-05-12 20:30:00,4.76,6.8,46.8,60.23,117.3,7.16,0.0
2021-05-12 21:30:00,4.76,7.27,48.19,61.18,121.59,7.6,0.0
2021-05-12 22:30:00,3.98,4.83,39.71,49.23,114.44,7.47,0.0
2021-05-12 23:30:00,3.17,2.12,27.71,33.01,98.71,6.65,0.0
2021-05-13 00:30:00,1.95,0.94,20.02,22.71,97.28,4.12,0.0
2021-05-13 01:30:00,1.56,1.58,19.36,21.24,104.43,2.66,0.0
2021-05-13 02:30:00,2.49,7.87,24.51,25.98,107.29,1.62,0.0
2021-05-13 03:30:00,4.88,17.88,31.78,33.39,91.55,1.01,0.0
2021-05-13 04:30:00,6.68,20.74,33.35,35.48,72.24,1.35,0.0
2021-05-13 05:30:00,6.51,14.42,28.16,30.7,56.51,2.19,0.0
2021-05-13 06:30:00,5.1,6.08,18.98,21.56,47.21,3.39,0.0
2021-05-13 07:30:00,3.77,2.3,11.86,14.49,43.63,4.88,0.11
2021-05-13 08:30:00,2.38,1.94,9.09,11.9,50.07,5.83,0.26
2021-05-13 09:30:00,1.36,3.76,14.99,19.25,75.82,4.5,0.19
2021-05-13 10:30:00,1.08,5.13,22.94,28.24,98.71,3.64,0.14
2021-05-13 11:30:00,1.01,5.6,27.56,33.11,111.58,3.17,0.13
2021-05-13 12:30:00,0.95,5.25,31.49,36.85,118.73,2.63,0.11
2021-05-13 13:30:00,0.98,4.53,32.11,37.08,118.73,2.34,0.08
2021-05-13 14:30:00,1.09,3.99,30.66,35.46,117.3,2.38,0.05
2021-05-13 15:30:00,1.54,3.79,30.92,36.04,108.72,3.33,0.03
2021-05-13 16:30:00,1.93,3.67,32.47,37.75,101.57,4.43,0.03
2021-05-13 17:30:00,2.08,3.58,33.45,38.41,100.14,4.69,0.01
2021-05-13 18:30:00,2.64,3.13,34.34,40.08,92.98,5.0,0.0
2021-05-13 19:30:00,3.21,2.59,34.99,41.89,80.11,5.0,0.0
2021-05-13 20:30:00,3.56,2.35,34.95,42.2,73.67,4.56,0.0
2021-05-13 21:30:00,3.94,2.3,34.79,42.36,71.53,4.62,0.0
2021-05-13 22:30:00,4.46,2.41,34.56,41.83,71.53,5.0,0.0
2021-05-13 23:30:00,4.93,2.41,33.4,39.48,69.38,5.51,0.0
2021-05-14 00:30:00,4.46,2.18,27.98,32.27,68.67,5.64,0.0
2021-05-14 01:30:00,4.03,1.51,22.29,26.13,59.37,5.32,0.0
2021-05-14 02:30:00,3.43,1.28,18.02,21.44,53.64,4.81,0.0
2021-05-14 03:30:00,2.64,1.21,18.05,20.88,50.07,3.48,0.0
2021-05-14 04:30:00,7.63,6.26,29.23,31.92,38.27,2.09,0.0
2021-05-14 05:30:00,22.96,18.6,50.73,53.67,23.25,1.12,0.0
2021-05-14 06:30:00,38.39,27.42,71.62,75.16,12.88,0.13,0.04
2021-05-14 07:30:00,41.13,28.85,79.14,83.49,12.88,0.0,2.4
2021-05-14 08:30:00,30.5,26.23,69.45,73.99,25.39,0.09,4.86
2021-05-14 09:30:00,11.14,15.02,35.74,38.12,65.09,0.0,1.24
2021-05-14 10:30:00,3.73,7.99,23.97,25.69,94.41,0.09,0.29
2021-05-14 11:30:00,1.99,5.31,19.32,20.8,105.86,0.51,0.15
2021-05-14 12:30:00,1.41,3.01,14.85,15.99,107.29,0.74,0.12
2021-05-14 13:30:00,1.07,1.48,11.43,12.34,103.0,0.97,0.11
2021-05-14 14:30:00,0.98,0.97,10.55,11.46,97.28,1.14,0.11
2021-05-14 15:30:00,1.06,1.15,11.41,12.31,92.98,1.09,0.1
2021-05-14 16:30:00,1.3,1.28,10.91,11.73,86.55,1.11,0.08
2021-05-14 17:30:00,1.5,1.12,8.58,9.31,79.39,1.14,0.03
2021-05-14 18:30:00,2.14,1.03,8.11,9.91,72.24,2.38,0.01
2021-05-14 19:30:00,2.96,1.13,9.75,13.85,65.8,4.18,0.0
2021-05-14 20:30:00,3.3,1.27,11.42,18.1,61.51,5.57,0.0
2021-05-14 21:30:00,3.38,1.37,13,21.92,60.08,6.33,0.0
2021-05-14 22:30:00,3.47,1.43,15.26,24.36,62.23,6.46,0.0
2021-05-14 23:30:00,3.38,1.48,19.08,25.87,67.95,6.02,0.0
2021-05-15 00:30:00,2.42,1.67,23.16,26.82,82.25,3.77,0.0
2021-05-15 01:30:00,1.97,1.64,23.63,26.72,83.69,3.1,0.0
2021-05-15 02:30:00,1.8,1.18,19.45,22.31,74.39,2.82,0.0
2021-05-15 03:30:00,1.74,0.69,13.43,15.92,60.08,2.44,0.0
2021-05-15 04:30:00,1.67,0.43,8.96,11.17,48.64,2.03,0.0
2021-05-15 05:30:00,1.59,0.37,6.47,8.74,40.77,1.68,0.0
2021-05-15 06:30:00,1.56,0.4,5.26,8.01,35.05,1.5,0.01
2021-05-15 07:30:00,1.46,0.43,4.17,7.37,31.11,1.65,0.1
2021-05-15 08:30:00,1.37,0.46,3.21,6.27,30.76,1.84,0.12
2021-05-15 09:30:00,1.26,0.72,3.3,5.27,35.76,1.19,0.09
2021-05-15 10:30:00,0.96,0.48,2.43,3.9,41.49,1.11,0.06
2021-05-15 11:30:00,0.91,0.51,2.41,3.39,52.21,1.03,0.04
2021-05-15 12:30:00,1.09,1.28,3.18,3.69,62.23,0.6,0.05
2021-05-15 13:30:00,1.02,1.39,3.41,3.83,65.8,0.55,0.07
2021-05-15 14:30:00,0.8,0.92,3.3,3.75,65.09,0.68,0.07
2021-05-15 15:30:00,0.7,0.62,3.25,3.76,65.09,0.8,0.06
2021-05-15 16:30:00,0.66,0.51,3.28,3.81,65.8,0.9,0.07
2021-05-15 17:30:00,0.75,0.49,2.98,3.48,67.23,0.95,0.06
2021-05-15 18:30:00,1.03,0.5,2.44,2.98,60.8,1.08,0.03
2021-05-15 19:30:00,1.37,0.48,1.92,2.53,51.5,1.25,0.0
2021-05-15 20:30:00,1.61,0.45,1.7,2.32,43.99,1.19,0.0
2021-05-15 21:30:00,1.71,0.44,1.75,2.37,37.91,1.01,0.0
2021-05-15 22:30:00,1.89,0.49,2.05,2.74,35.76,1.0,0.0
2021-05-15 23:30:00,2.04,0.55,2.63,3.34,38.62,1.06,0.0
2021-05-16 00:30:00,2.12,0.54,3.48,4.2,42.92,1.14,0.0
2021-05-16 01:30:00,2.04,0.54,5.31,6.15,49.35,1.16,0.0
2021-05-16 02:30:00,1.76,0.59,7.82,8.74,58.65,1.09,0.0
2021-05-16 03:30:00,1.46,0.61,9.55,10.54,65.8,1.09,0.0
2021-05-16 04:30:00,1.29,0.58,10.07,11.18,67.23,1.19,0.0
2021-05-16 05:30:00,1.22,0.54,9.84,11.04,65.8,1.25,0.0
2021-05-16 06:30:00,1.25,0.52,9.06,10.42,62.23,1.28,0.0
2021-05-16 07:30:00,1.39,0.6,8.16,9.69,57.94,1.39,0.05
2021-05-16 08:30:00,1.44,0.78,7.84,9.29,55.08,1.54,0.12
2021-05-16 09:30:00,1.19,1.03,5.97,6.88,50.78,0.98,0.11
2021-05-16 10:30:00,1,0.86,3.99,4.65,48.64,1.01,0.08
2021-05-16 11:30:00,0.88,0.65,2.48,2.98,47.92,1.14,0.06
2021-05-16 12:30:00,0.73,0.56,1.82,2.18,45.06,1.05,0.06
2021-05-16 13:30:00,0.63,0.51,1.93,2.27,43.27,0.98,0.06
2021-05-16 14:30:00,0.65,0.58,2.41,2.75,42.92,1.0,0.06
2021-05-16 15:30:00,0.88,1,3.47,3.84,44.7,1.09,0.06
2021-05-16 16:30:00,1.37,2,5.22,5.65,48.64,1.28,0.06
2021-05-16 17:30:00,1.95,3.04,6.39,6.88,53.64,1.39,0.03
