Date,no2,so2,pm2_5,pm10,o3,nh3,no
2022-02-20 00:00:00,36.73,8.47,151.68,183.47,28.02,4.07,0.0
2022-02-21 00:00:00,13.52,10.23,43.92,58.54,67.69,3.1,0.39
2022-02-22 00:00:00,24.63,23.25,38.97,49.66,40.59,3.79,2.54
2022-02-23 00:00:00,36.61,39.66,50.95,63.68,46.03,4.31,3.09
2022-02-24 00:00:00,45.05,45.14,82.94,103.65,52.46,4.87,4.12
2022-02-25 00:00:00,42.83,41.29,79.38,99.21,63.24,4.59,2.59
2022-02-26 00:00:00,37.46,32.06,73.0,91.28,45.28,4.08,1.74
2022-02-27 00:00:00,26.89,31.04,56.25,71.81,61.26,2.92,1.3
2022-02-28 00:00:00,34.18,38.94,58.85,75.28,56.17,4.38,2.17
2022-03-01 00:00:00,33.09,32.37,58.99,75.25,54.75,4.8,1.96
2022-03-02 00:00:00,29.54,32.61,51.79,69.76,53.11,4.09,3.21
2022-03-03 00:00:00,17.54,18.97,63.03,81.11,75.5,1.62,0.92
2022-03-04 00:00:00,10.03,13.92,76.09,93.44,103.65,1.3,0.04
2022-03-05 00:00:00,7.51,10.55,31.29,46.65,82.67,2.25,0.19
2022-03-06 00:00:00,12.28,20.12,24.95,33.17,79.06,2.41,0.31
2022-03-07 00:00:00,24.13,32.55,58.52,71.01,81.48,2.28,0.5
2022-03-08 00:00:00,39.48,41.56,136.79,162.61,72.04,3.15,2.31
2022-03-09 00:00:00,48.14,43.79,198.25,222.27,81.76,3.8,2.47
2022-03-10 00:00:00,46.15,49.24,179.34,201.98,75.17,3.98,7.67
2022-03-11 00:00:00,49.95,49.6,133.38,153.79,60.98,4.04,3.55
2022-03-12 00:00:00,38.13,42.83,122.34,137.8,72.02,4.1,4.64
2022-03-13 00:00:00,34.2,35.21,130.16,146.08,77.8,3.74,1.72
2022-03-14 00:00:00,44.49,43.47,161.25,183.05,81.79,4.3,2.55
2022-03-15 00:00:00,34.34,35.55,169.5,187.44,110.06,2.44,1.6
2022-03-16 00:00:00,16.74,15.09,128.2,143.83,98.47,2.18,0.28
2022-03-17 00:00:00,14.71,15.47,127.47,141.72,106.02,1.55,0.39
2022-03-18 00:00:00,11.11,12.11,72.73,82.76,94.94,1.63,0.33
2022-03-19 00:00:00,7.39,7.3,43.46,49.4,69.52,1.91,0.17
2022-03-20 00:00:00,16.61,24.39,51.33,60.54,65.07,2.22,0.28
2022-03-21 00:00:00,16.48,25.71,74.66,90.2,121.03,3.23,0.48
2022-03-22 00:00:00,24.21,32.27,105.7,116.69,106.16,2.99,0.13
2022-03-23 00:00:00,11.36,11.88,44.91,52.04,74.89,1.73,0.12
2022-03-24 00:00:00,7.53,7.41,28.2,35.75,62.12,1.86,0.26
2022-03-25 00:00:00,6.14,6.98,21.33,26.5,72.61,1.58,0.25
2022-03-26 00:00:00,5.94,8.77,29.84,36.17,73.37,1.35,0.34
2022-03-27 00:00:00,4.76,5.73,19.62,24.89,61.51,1.34,0.28
2022-03-28 00:00:00,6.08,5.79,12.49,17.39,55.73,1.78,0.35
2022-03-29 00:00:00,5.97,6.16,13.91,18.56,64.44,1.63,0.46
2022-03-30 00:00:00,7.25,9.81,15.88,20.83,72.51,1.33,0.75
2022-03-31 00:00:00,8.71,11.67,19.06,24.67,65.64,1.41,0.87
2022-04-01 00:00:00,6.79,6.76,14.37,19.19,60.17,1.6,0.46
2022-04-02 00:00:00,5.44,6.62,15.58,20.03,63.39,1.31,0.38
2022-04-03 00:00:00,7.82,9.92,16.26,20.12,53.53,1.29,0.71
2022-04-04 00:00:00,7.55,9.98,11.59,15.21,51.5,2.01,0.58
2022-04-05 00:00:00,9.62,10.64,5.9,10.27,21.48,2.55,1.73
2022-04-06 00:00:00,13.43,13.32,7.72,13.38,11.87,3.12,2.45
2022-04-07 00:00:00,12.84,21.51,15.14,20.44,38.22,2.76,3.68
2022-04-08 00:00:00,17.46,22.84,11.49,16.09,19.9,3.24,2.42
2022-04-09 00:00:00,19.34,29.59,14.98,19.13,23.81,2.84,2.52
2022-04-10 00:00:00,24.65,35.59,19.38,25.63,10.03,5.9,4.79
2022-04-11 00:00:00,24.38,43.57,18.05,22.73,4.28,3.98,7.41
2022-04-12 00:00:00,24.05,37.09,21.56,27.89,13.56,5.55,8.24
2022-04-13 00:00:00,16.58,23.13,7.83,10.58,25.01,2.23,1.23
2022-04-14 00:00:00,10.29,9.21,24.12,27.63,64.12,1.14,0.38
2022-04-15 00:00:00,13.27,12.45,25.16,30.25,66.77,1.65,1.24
2022-04-16 00:00:00,10.48,11.4,27.88,34.17,79.04,1.96,0.35
2022-04-17 00:00:00,9.86,16.38,45.65,51.95,113.71,2.91,0.24
2022-04-18 00:00:00,14.14,25.75,65.72,71.51,130.93,2.18,0.62
2022-04-19 00:00:00,9.77,11.96,65.7,71.24,117.33,2.03,0.24
2022-04-20 00:00:00,7.64,9.46,23.39,27.97,82.79,1.72,0.35
2022-04-21 00:00:00,6.87,8.25,7.54,11.59,44.61,1.94,0.53
2022-04-22 00:00:00,9.88,11.39,7.04,12.08,34.87,2.45,0.99
2022-04-23 00:00:00,9.79,7.42,9.56,14.62,40.26,2.88,0.86
2022-04-24 00:00:00,10.2,10.89,13.15,17.93,51.75,3.71,2.12
2022-04-25 00:00:00,8.08,11.08,15.47,19.17,60.42,1.58,0.87
2022-04-26 00:00:00,7.57,7.57,13.77,17.99,61.1,2.0,0.43
2022-04-27 00:00:00,6.59,7.51,10.59,14.93,43.34,2.1,0.73
2022-04-28 00:00:00,7.6,9.16,14.95,19.16,50.69,1.46,1.1
2022-04-29 00:00:00,9.41,11.97,21.58,26.94,74.71,1.53,0.8
2022-04-30 00:00:00,11.31,11.54,28.92,35.79,85.75,1.85,0.77
2022-05-01 00:00:00,5.5,6.39,23.35,31.36,93.43,1.63,0.16
2022-05-02 00:00:00,10.63,22.46,53.77,65.52,120.01,1.89,0.4
2022-05-03 00:00:00,7.96,11.1,28.49,36.34,88.81,1.73,0.27
2022-05-04 00:00:00,8.85,12.37,18.97,25.64,72.27,1.92,0.41
2022-05-05 00:00:00,10.77,13.5,28.97,36.11,75.61,2.27,0.37
2022-05-06 00:00:00,13.62,16.72,39.95,47.69,74.51,2.02,0.35
2022-05-07 00:00:00,11.9,20.06,50.37,58.56,107.74,1.7,0.26
2022-05-08 00:00:00,19.1,29.65,56.67,68.34,87.59,1.6,0.09
2022-05-09 00:00:00,17.48,8.24,73.75,91.85,85.51,4.72,0.11
2022-05-10 00:00:00,8.74,4.04,39.05,45.38,79.05,3.82,0.28
2022-05-11 00:00:00,7.94,3.11,13.65,16.99,53.97,4.07,0.02
2022-05-12 00:00:00,7.54,2.72,15.2,17.79,53.41,3.95,0.09
2022-05-13 00:00:00,17.07,11.02,10.31,12.62,37.7,2.44,0.25
2022-05-14 00:00:00,10.82,6.96,8.0,10.11,43.15,2.28,0.18
2022-05-15 00:00:00,7.65,3.09,9.44,11.82,63.19,2.48,0.22
2022-05-16 00:00:00,16.14,18.02,24.57,28.44,56.95,2.55,0.36
2022-05-17 00:00:00,10.78,8.26,29.44,33.89,73.54,1.75,0.15
2022-05-18 00:00:00,17.5,9.34,35.11,41.48,37.45,3.88,0.67
2022-05-19 00:00:00,13.57,12.1,19.61,23.46,62.23,2.31,0.76
2022-05-20 00:00:00,11.88,4.7,19.46,24.39,64.18,4.48,0.28
2022-05-21 00:00:00,8.24,2.22,7.62,10.93,46.17,3.36,0.26
2022-05-22 00:00:00,6.5,2.51,7.12,9.96,50.87,4.75,0.11
2022-05-23 00:00:00,9.77,5.51,13.65,18.02,64.54,4.34,0.28
2022-05-24 00:00:00,9.26,4.98,20.18,26.61,68.38,4.1,0.56
2022-05-25 00:00:00,13.99,20.63,37.26,44.34,96.41,4.58,0.43
2022-05-26 00:00:00,8.74,5.96,24.51,30.59,87.8,4.04,0.19
2022-05-27 00:00:00,8.45,6.21,25.96,31.71,97.87,4.02,0.26
2022-05-28 00:00:00,4.99,2.65,13.87,17.95,92.12,4.42,0.18
2022-05-29 00:00:00,4.97,3.49,12.36,16.32,81.38,4.94,0.18
2022-05-30 00:00:00,6.93,4.24,18.91,24.54,89.03,5.37,0.22
2022-05-31 00:00:00,11.59,11.47,24.3,29.22,78.74,4.43,0.21
2022-06-01 00:00:00,10.44,8.78,16.15,20.07,79.39,4.39,0.34
2022-06-02 00:00:00,13.48,4.33,10.58,15.85,47.74,6.19,0.25
2022-06-03 00:00:00,10.74,6.94,29.14,36.33,93.97,5.55,0.25
2022-06-04 00:00:00,7.0,8.26,28.89,34.48,112.3,4.71,0.19
2022-06-05 00:00:00,5.78,5.58,25.83,33.1,90.97,4.13,0.13
2022-06-06 00:00:00,7.53,4.51,29.96,33.74,98.02,2.9,0.25
2022-06-07 00:00:00,12.15,7.45,22.8,27.28,61.69,3.86,0.23
2022-06-08 00:00:00,10.27,3.75,15.54,20.33,68.53,5.23,0.47
2022-06-09 00:00:00,8.68,4.29,19.98,24.39,78.65,4.66,0.31
2022-06-10 00:00:00,10.22,3.45,15.01,19.91,55.27,4.09,0.3
2022-06-11 00:00:00,8.3,3.13,6.09,9.1,39.06,5.18,0.29
2022-06-12 00:00:00,7.71,3.37,13.22,16.02,60.69,3.78,0.45
2022-06-13 00:00:00,11.91,12.04,26.75,30.66,75.82,3.5,0.48
2022-06-14 00:00:00,17.74,17.13,48.05,55.34,66.77,4.38,0.75
2022-06-15 00:00:00,14.91,15.77,32.94,36.61,71.7,2.58,0.74
2022-06-16 00:00:00,20.17,26.88,44.23,47.92,71.39,2.09,1.18
2022-06-17 00:00:00,12.82,12.85,36.17,39.78,65.16,1.87,0.44
2022-06-18 00:00:00,10.53,12.6,42.69,45.63,69.39,0.86,0.24
2022-06-19 00:00:00,10.31,8.12,37.02,39.65,71.98,1.49,0.42
2022-06-20 00:00:00,7.16,3.88,15.04,17.71,61.35,2.48,0.52
2022-06-21 00:00:00,12.52,3.4,8.16,11.38,29.68,2.78,0.31
2022-06-22 00:00:00,11.6,3.76,13.66,18.05,48.75,3.42,0.56
2022-06-23 00:00:00,13.42,7.79,31.43,36.62,57.19,2.89,0.51
2022-06-24 00:00:00,17.4,6.43,14.02,18.94,33.9,3.7,0.54
2022-06-25 00:00:00,8.58,2.67,4.68,7.56,34.0,4.2,0.22
2022-06-26 00:00:00,7.23,2.53,3.1,5.27,29.04,4.03,0.13
2022-06-27 00:00:00,13.08,7.37,23.94,29.28,52.87,3.52,0.32
2022-06-28 00:00:00,16.06,10.31,25.24,31.46,51.48,5.19,0.48
2022-06-29 00:00:00,14.16,5.55,15.2,20.2,39.47,4.98,0.48
2022-06-30 00:00:00,11.7,3.35,6.22,9.87,31.02,3.7,0.34
2022-07-01 00:00:00,12.45,4.68,7.17,10.46,32.7,3.28,0.69
2022-07-02 00:00:00,9.89,2.6,5.82,8.86,30.48,3.11,0.35
2022-07-03 00:00:00,7.79,2.24,4.81,6.97,30.02,2.65,0.36
2022-07-04 00:00:00,9.43,2.55,4.16,6.83,30.7,3.94,0.24
2022-07-05 00:00:00,6.96,2.62,4.69,7.22,38.21,3.86,0.19
2022-07-06 00:00:00,8.04,2.95,7.84,10.25,46.28,3.15,0.35
2022-07-07 00:00:00,9.77,2.9,8.73,11.56,37.96,2.7,0.49
2022-07-08 00:00:00,11.6,3.04,5.23,7.98,27.39,3.76,0.36
2022-07-09 00:00:00,6.53,2.35,5.25,6.93,41.23,3.28,0.2
2022-07-10 00:00:00,6.34,1.99,3.99,5.84,36.82,3.05,0.25
2022-07-11 00:00:00,6.53,2.6,4.2,6.07,45.03,3.14,0.12
2022-07-12 00:00:00,5.03,2.35,3.11,4.83,47.95,2.83,0.25
2022-07-13 00:00:00,5.24,2.15,1.83,3.27,38.58,2.72,0.11
2022-07-14 00:00:00,3.73,1.85,2.76,4.08,44.33,2.43,0.23
2022-07-15 00:00:00,5.9,2.55,2.23,4.06,34.65,3.44,0.28
2022-07-16 00:00:00,8.06,2.48,2.35,3.79,25.04,3.1,0.24
2022-07-17 00:00:00,7.99,2.39,5.36,7.59,28.94,2.92,0.37
2022-07-18 00:00:00,12.14,3.27,8.22,11.45,27.68,2.81,0.64
2022-07-19 00:00:00,12.13,6.62,19.35,23.81,48.24,3.59,0.72
2022-07-20 00:00:00,6.82,5.4,66.79,69.97,81.84,1.37,0.0
2022-07-21 00:00:00,,,,,,,
2022-07-22 00:00:00,12.72,6.6,13.35,16.82,47.9,3.16,0.77
2022-07-23 00:00:00,8.44,2.81,9.03,11.07,42.21,2.37,0.53
2022-07-24 00:00:00,10.79,3.06,7.17,9.88,21.29,2.74,0.32
2022-07-25 00:00:00,29.25,25.88,25.55,32.0,13.28,3.58,5.26
2022-07-26 00:00:00,22.82,16.76,18.94,23.23,18.03,2.53,1.01
2022-07-27 00:00:00,27.07,31.65,69.15,74.8,78.08,1.55,0.99
2022-07-28 00:00:00,30.7,40.12,71.24,78.61,67.84,2.2,1.28
2022-07-29 00:00:00,15.93,16.15,44.35,49.14,37.57,2.08,0.86
2022-07-30 00:00:00,11.25,13.59,45.0,48.78,74.24,1.04,1.54
2022-07-31 00:00:00,13.58,16.93,61.26,66.49,86.19,2.04,0.32
2022-08-01 00:00:00,17.83,24.5,50.9,55.22,83.19,2.22,0.41
2022-08-02 00:00:00,21.71,28.62,46.49,51.47,67.52,2.09,0.54
2022-08-03 00:00:00,18.42,20.75,58.72,62.65,61.82,1.97,0.23
2022-08-04 00:00:00,13.05,5.53,35.03,38.11,47.64,2.48,0.22
2022-08-05 00:00:00,9.86,3.0,12.25,15.21,35.23,2.58,0.35
2022-08-06 00:00:00,6.18,1.99,5.03,6.86,41.05,2.91,0.21
2022-08-07 00:00:00,6.56,1.94,2.79,4.65,29.31,3.45,0.19
2022-08-08 00:00:00,6.49,2.25,2.89,5.07,34.93,3.92,0.2
2022-08-09 00:00:00,5.72,2.14,2.6,4.85,38.48,3.58,0.17
2022-08-10 00:00:00,6.49,2.48,2.67,4.93,39.23,3.96,0.21
2022-08-11 00:00:00,8.63,2.92,5.31,8.35,41.87,4.59,0.36
2022-08-12 00:00:00,11.44,3.49,8.64,12.22,40.27,5.17,0.39
2022-08-13 00:00:00,11.13,2.74,8.49,11.83,37.92,4.98,0.32
2022-08-14 00:00:00,12.0,3.79,7.92,11.32,33.52,5.81,0.24
2022-08-15 00:00:00,9.04,5.82,35.19,43.44,72.36,3.66,0.45
2022-08-16 00:00:00,8.3,9.79,23.48,31.63,73.15,1.85,0.41
2022-08-17 00:00:00,8.75,6.4,22.52,27.36,67.49,1.98,0.16
2022-08-18 00:00:00,16.79,14.02,31.53,36.44,42.56,2.67,0.27
2022-08-19 00:00:00,14.34,3.94,5.97,9.06,15.55,3.62,1.94
2022-08-20 00:00:00,11.6,2.55,7.68,11.03,20.98,3.98,0.72
2022-08-21 00:00:00,11.9,3.12,7.45,10.93,16.18,4.14,0.74
2022-08-22 00:00:00,10.17,3.24,7.44,10.0,31.99,2.8,0.43
2022-08-23 00:00:00,10.81,4.37,9.02,11.79,26.28,2.74,0.47
2022-08-24 00:00:00,10.15,3.04,5.1,7.16,18.97,2.41,0.47
2022-08-25 00:00:00,18.64,24.4,28.74,32.76,65.9,3.18,0.89
2022-08-26 00:00:00,18.15,24.32,27.02,30.39,62.41,2.02,0.21
2022-08-27 00:00:00,16.55,18.09,22.26,24.98,41.6,2.22,0.43
2022-08-28 00:00:00,16.85,19.36,53.78,59.04,77.49,2.56,0.51
2022-08-29 00:00:00,33.86,25.38,75.05,84.34,43.67,3.26,0.69
2022-08-30 00:00:00,28.08,35.47,69.83,74.3,55.51,1.53,0.16
2022-08-31 00:00:00,29.57,36.73,31.12,38.07,15.14,3.27,10.26
2022-09-01 00:00:00,27.8,44.09,36.59,46.3,1.19,6.93,25.46
2022-09-02 00:00:00,22.48,14.58,69.32,76.15,53.59,2.44,9.99
2022-09-03 00:00:00,11.27,12.0,54.01,59.45,84.59,1.78,0.39
2022-09-04 00:00:00,7.84,10.78,64.61,68.68,109.46,1.39,0.25
2022-09-05 00:00:00,10.59,16.24,40.06,43.56,101.84,1.98,0.52
2022-09-06 00:00:00,16.61,20.72,46.07,50.37,75.08,2.67,0.72
2022-09-07 00:00:00,17.01,16.99,44.76,49.75,70.23,3.08,0.38
2022-09-08 00:00:00,16.88,4.37,22.1,27.75,33.25,3.3,3.42
2022-09-09 00:00:00,15.7,3.89,19.76,25.82,31.34,2.91,0.92
2022-09-10 00:00:00,13.27,3.17,12.05,16.03,21.67,3.15,0.8
2022-09-11 00:00:00,8.81,2.4,5.38,8.54,31.75,4.72,0.17
2022-09-12 00:00:00,9.53,4.25,13.65,19.75,45.37,3.58,0.45
2022-09-13 00:00:00,10.95,6.47,27.51,33.81,68.71,2.67,0.73
2022-09-14 00:00:00,9.54,9.36,38.06,44.63,77.14,2.29,0.53
2022-09-15 00:00:00,13.15,10.49,40.2,46.17,66.36,2.74,0.3
2022-09-16 00:00:00,8.76,5.4,30.92,38.47,79.07,3.18,0.58
2022-09-17 00:00:00,9.86,5.08,25.7,33.27,57.73,3.92,0.28
2022-09-18 00:00:00,8.74,3.48,17.87,23.68,44.93,3.8,0.18
2022-09-19 00:00:00,19.84,7.76,20.77,27.32,25.95,6.15,3.01
2022-09-20 00:00:00,14.7,4.23,21.26,27.65,62.42,5.75,0.38
2022-09-21 00:00:00,19.61,5.08,19.16,26.56,51.47,6.64,1.9
2022-09-22 00:00:00,19.34,7.08,25.04,32.87,50.53,5.73,0.38
2022-09-23 00:00:00,8.37,2.91,20.17,26.57,64.72,4.36,0.47
